BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
18033.3487135905,Case: 0029,4317.6733702474,0.0,0.7793316073,repair_rate,1.4,600000,622351.0220838379,6,0.4761904765,0.05
27909.2291018618,Case: 0029,3759.659693381,0.0,1.2061289735,repair_rate,1.6,600000,631668.8887952428,6,0.416666667,0.05
32164.8157467432,Case: 0029,3384.7531810022,0.0,1.3900389745,repair_rate,1.8,600000,635549.5689277453,6,0.3703703706,0.05
160030.8231721114,Case: 0032,12632.9818353602,0.0,5.6435224901,repair_rate,1.1,900000,1072663.8050074717,9,0.808080808,0.05
99565.1725683682,Case: 0032,10852.693514578,0.0,3.5111879042,repair_rate,1.2,900000,1010417.8660829462,9,0.7407407407,0.05
107360.8382220496,Case: 0032,8511.6447517444,0.0,3.7861037834,repair_rate,1.4,900000,1015872.482973794,9,0.6349206349,0.05
141011.2184647239,Case: 0032,6726.7271742886,0.0,4.9727919097,repair_rate,1.6,900000,1047737.9456390125,9,0.5555555555,0.05
96498.9520076573,Case: 0032,5877.0633865448,0.0,3.4030569557,repair_rate,1.8,900000,1002376.0153942021,9,0.4938271604,0.05
94402.8675392322,Case: 0034,9641.6157691719,0.0,4.2831843446,repair_rate,1.1,900000,1004044.483308404,9,0.8080808069,0.05
60693.2339347393,Case: 0034,8408.1789846424,0.0,2.7537331883,repair_rate,1.2,900000,969101.4129193816,9,0.7407407397,0.05
62901.4603166192,Case: 0034,6362.9923462085,0.0,2.8539233723,repair_rate,1.4,900000,969264.4526628277,9,0.634920634,0.05
91896.2939852183,Case: 0034,4759.3657274624,0.0,4.1694577504,repair_rate,1.6,900000,996655.6597126806,9,0.5555555547,0.05
34202.8886156645,Case: 0034,4478.740853258,0.0,1.5518307958,repair_rate,1.8,900000,938681.6294689225,9,0.4938271598,0.05
104441.3361787726,Case: 0035,5308.9965433026,0.0,3.9058484053,repair_rate,1.1,700000,809750.3327220752,7,0.5194805193,0.05
95048.0059508821,Case: 0035,4270.7007049295,0.0,3.5545610201,repair_rate,1.2,700000,799318.7066558116,7,0.4761904761,0.05
73488.5849383041,Case: 0035,3887.3186694412,0.0,2.748291843,repair_rate,1.4,700000,777375.9036077453,7,0.4081632652,0.05
46335.1606696614,Case: 0035,3875.575013559,0.0,1.7328207397,repair_rate,1.6,700000,750210.7356832203,7,0.357142857,0.05
