BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
44794.1783012611,Case: 0029,4590.3016941727,0.0,1.935831194,var_level,0.1,600000,649384.4799954338,6,0.6666666671,0.1
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,var_level,0.05,600000,651073.4294716162,6,0.6666666671,0.05
573030.9640272402,Case: 0029,8925.2641047207,0.0,24.7641826981,var_level,0.01,600000,1181956.2281319608,6,0.6666666671,0.01
255845.2950331815,Case: 0032,2062.5642063769,0.0,9.0224411016,var_level,0.5,900000,1157907.8592395585,9,0.8888888888,0.5
159906.4130488838,Case: 0032,12022.6371948622,0.0,5.6391351395,var_level,0.1,900000,1071929.050243746,9,0.8888888888,0.1
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,var_level,0.05,900000,1111003.6119896162,9,0.8888888888,0.05
759445.4954919759,Case: 0032,24707.9401871906,0.0,26.7820139201,var_level,0.01,900000,1684153.4356791666,9,0.8888888888,0.01
139940.9443525115,Case: 0034,2795.653294559,0.0,6.3493077874,var_level,0.5,900000,1042736.5976470704,9,0.8888888876,0.5
70387.644673708,Case: 0034,10071.7642205115,0.0,3.1935815678,var_level,0.1,900000,980459.4088942194,9,0.8888888876,0.1
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,var_level,0.05,900000,1011644.4106285414,9,0.8888888876,0.05
469791.9002288075,Case: 0034,16388.3891228378,0.0,21.3150867631,var_level,0.01,900000,1386180.2893516452,9,0.8888888876,0.01
104513.3634301777,Case: 0035,218.5163964772,0.0,3.9085420469,var_level,0.5,700000,804731.8798266549,7,0.5714285713,0.5
46173.5497677397,Case: 0035,3887.3186694412,0.0,1.7267768905,var_level,0.1,700000,750060.868437181,7,0.5714285713,0.1
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,var_level,0.05,700000,749550.4412569737,7,0.5714285713,0.05
429739.791477681,Case: 0035,10426.264896076,0.0,16.0712083994,var_level,0.01,700000,1140166.0563737568,7,0.5714285713,0.01
105974.9925653203,Case: 0041,689.1722074297,0.0,6.6486477485,var_level,0.5,1000000,1106664.16477275,10,0.8000000001,0.5
128113.6063535163,Case: 0041,5098.9122345787,0.0,8.0375777324,var_level,0.1,1000000,1133212.518588095,10,0.8000000001,0.1
