BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
19127.9356114924,Case: 0079,13159.8247202436,0.5,0.9955533283,penalty_cost,0.8,50000,82287.760331736,5,0.7999999997,0.05
9220.479567674,Case: 0079,14691.7412543922,0.5,0.3839192816,penalty_cost,1.0,50000,73912.2208220662,5,0.7999999997,0.05
10188.3271739223,Case: 0079,15095.6538079208,0.5,0.353515167,penalty_cost,1.2,50000,75283.9809818431,5,0.7999999997,0.05
10476.6998138368,Case: 0079,15743.6771051396,0.5,0.3115895465,penalty_cost,1.4,50000,76220.3769189764,5,0.7999999997,0.05
12055.0169253202,Case: 0079,16374.4477815379,0.5,0.2788571175,penalty_cost,1.8,50000,78429.464706858,5,0.7999999997,0.05
8217.5480614842,Case: 0080,13810.7586853965,0.5,0.4832206899,penalty_cost,0.8,90000,112028.3067468807,9,0.8888888891,0.05
5981.7196722961,Case: 0080,14450.4977853148,0.5,0.2813969019,penalty_cost,1.0,90000,110432.217457611,9,0.8888888891,0.05
6205.181311316,Case: 0080,14894.7558043617,0.5,0.2432576377,penalty_cost,1.2,90000,111099.9371156777,9,0.8888888891,0.05
6576.9123622916,Case: 0080,15201.92800681,0.5,0.220997456,penalty_cost,1.4,90000,111778.8403691016,9,0.8888888891,0.05
7251.52956108,Case: 0080,15735.2559449336,0.5,0.1895179595,penalty_cost,1.8,90000,112986.7855060136,9,0.8888888891,0.05
10770.3762973099,Case: 0117,12064.0767915412,0.5,0.5669583495,penalty_cost,0.8,50000,72834.4530888511,5,0.8000000005,0.05
11495.8352646217,Case: 0117,12949.2268471729,0.5,0.484117517,penalty_cost,1.0,50000,74445.0621117946,5,0.8000000005,0.05
12748.1750717362,Case: 0117,13428.2677638224,0.5,0.4473804875,penalty_cost,1.2,50000,76176.4428355585,5,0.8000000005,0.05
13107.7150512343,Case: 0117,14251.4268852931,0.5,0.3942840614,penalty_cost,1.4,50000,77359.1419365274,5,0.8000000005,0.05
12797.4076857179,Case: 0117,16022.7479699018,0.5,0.2994054943,penalty_cost,1.8,50000,78820.1556556197,5,0.8000000005,0.05
21189.2432043631,Case: 0118,15742.9307798264,0.5,0.835908159,penalty_cost,0.8,90000,126932.1739841895,9,0.8888888893,0.05
7935.387829602,Case: 0118,17134.8972433875,0.5,0.2504385973,penalty_cost,1.0,90000,115070.2850729895,9,0.8888888893,0.05
8867.3653607502,Case: 0118,17434.3375132687,0.5,0.2332096206,penalty_cost,1.2,90000,116301.7028740189,9,0.8888888893,0.05
9497.9908776711,Case: 0118,17831.7967038298,0.5,0.2141099342,penalty_cost,1.4,90000,117329.7875815009,9,0.8888888893,0.05
11152.8259508861,Case: 0118,18279.7360397258,0.5,0.1955444639,penalty_cost,1.8,90000,119432.561990612,9,0.8888888893,0.05
13118.5984806281,Case: 0119,10786.1363076417,0.5,0.7541806159,penalty_cost,0.8,50000,73904.7347882698,5,0.8000000015,0.05
9382.5193945201,Case: 0119,12324.6077441293,0.5,0.4315164774,penalty_cost,1.0,50000,71707.1271386494,5,0.8000000015,0.05
9972.9848566009,Case: 0119,12907.3370780508,0.5,0.382227409,penalty_cost,1.2,50000,72880.3219346517,5,0.8000000015,0.05
10262.5262869742,Case: 0119,13542.2930593739,0.5,0.3371352471,penalty_cost,1.4,50000,73804.8193463481,5,0.8000000015,0.05
11253.6693021667,Case: 0119,14401.3752782561,0.5,0.287540853,penalty_cost,1.8,50000,75655.0445804228,5,0.8000000015,0.05
19193.6397013197,Case: 0120,15503.3240312244,0.5,1.1206268682,penalty_cost,0.8,90000,124696.9637325441,9,0.8888888894,0.05
9685.2781163587,Case: 0120,16951.4098901794,0.5,0.4523824789,penalty_cost,1.0,90000,116636.6880065381,9,0.8888888894,0.05
10242.6891357813,Case: 0120,17580.6396559047,0.5,0.3986818143,penalty_cost,1.2,90000,117823.328791686,9,0.8888888894,0.05
11087.6764142539,Case: 0120,17979.029130714,0.5,0.3699186156,penalty_cost,1.4,90000,119066.7055449678,9,0.8888888894,0.05
12094.9979054095,Case: 0120,18922.3086095269,0.5,0.3138534972,penalty_cost,1.8,90000,121017.3065149363,9,0.8888888894,0.05
22195.8857298742,Case: 0022,18668.2814714142,0.5,1.6497908023,penalty_cost,0.8,500000,540864.1672012884,5,0.7999999935,0.05
18148.6884582731,Case: 0022,19925.5471962232,0.5,1.0791743896,penalty_cost,1.0,500000,538074.2356544964,5,0.7999999935,0.05
17698.9319379374,Case: 0022,21010.971646971,0.5,0.8770254535,penalty_cost,1.2,500000,538709.9035849085,5,0.7999999935,0.05
17301.8536641801,Case: 0022,21792.9656804759,0.5,0.7348707873,penalty_cost,1.4,500000,539094.819344656,5,0.7999999935,0.05
17459.9142116273,Case: 0022,23112.490408243,0.5,0.5767876929,penalty_cost,1.8,500000,540572.4046198702,5,0.7999999935,0.05
43622.2756106638,Case: 0023,57825.0926557312,0.5,4.8694603341,penalty_cost,0.8,800000,901447.3682663951,8,1.0000000002,0.05
12114.1936840151,Case: 0023,59369.6977451376,0.5,1.0818250043,penalty_cost,1.0,800000,871483.8914291527,8,1.0000000002,0.05
11934.9541563754,Case: 0023,60562.9513296898,0.5,0.8881820895,penalty_cost,1.2,800000,872497.9054860652,8,1.0000000002,0.05
11815.9608801927,Case: 0023,61534.8499127651,0.5,0.7537086698,penalty_cost,1.4,800000,873350.8107929578,8,1.0000000002,0.05
11922.669481345,Case: 0023,62977.7749281617,0.5,0.5915119211,penalty_cost,1.8,800000,874900.4444095066,8,1.0000000002,0.05
15360.9722877446,Case: 0029,12317.1726689057,0.5,0.8298022883,penalty_cost,0.8,500000,527678.1449566503,5,0.8000000006,0.05
9808.8660290318,Case: 0029,13516.1230056455,0.5,0.4239012648,penalty_cost,1.0,500000,523324.9890346772,5,0.8000000006,0.05
10464.1161906962,Case: 0029,14114.2193543923,0.5,0.3768488694,penalty_cost,1.2,500000,524578.3355450884,5,0.8000000006,0.05
10799.2558673031,Case: 0029,14764.9475635932,0.5,0.3333586317,penalty_cost,1.4,500000,525564.2034308963,5,0.8000000006,0.05
11330.8326020922,Case: 0029,15886.0758500702,0.5,0.272041542,penalty_cost,1.8,500000,527216.9084521624,5,0.8000000006,0.05
19622.7336491473,Case: 0032,49975.0968719942,0.5,0.8650000705,penalty_cost,0.8,800000,869597.8305211415,8,0.9999999999,0.05
14820.771802277,Case: 0032,51325.6258741764,0.5,0.5226578063,penalty_cost,1.0,800000,866146.3976764535,8,0.9999999999,0.05
15759.6563848479,Case: 0032,52245.0478820568,0.5,0.4631398162,penalty_cost,1.2,800000,868004.7042669046,8,0.9999999999,0.05
15338.0660942224,Case: 0032,53661.985677301,0.5,0.3863573602,penalty_cost,1.4,800000,869000.0517715234,8,0.9999999999,0.05
14121.4344482562,Case: 0032,56120.510450739,0.5,0.2766641774,penalty_cost,1.8,800000,870241.9448989951,8,0.9999999999,0.05
10800.5418562699,Case: 0034,32475.9655197198,0.5,0.6125437844,penalty_cost,0.8,800000,843276.5073759897,8,0.9999999985,0.05
10845.6250979833,Case: 0034,33659.6079678583,0.5,0.4920805145,penalty_cost,1.0,800000,844505.2330658416,8,0.9999999985,0.05
10816.458928261,Case: 0034,34653.6089501987,0.5,0.4089643386,penalty_cost,1.2,800000,845470.0678784597,8,0.9999999985,0.05
11157.9217384044,Case: 0034,35332.1435497615,0.5,0.3616070219,penalty_cost,1.4,800000,846490.0652881659,8,0.9999999985,0.05
11487.619599245,Case: 0034,36583.8855149902,0.5,0.2895603686,penalty_cost,1.8,800000,848071.5051142352,8,0.9999999985,0.05
8974.2670297311,Case: 0035,13379.3333755445,0.5,0.4195193188,penalty_cost,0.8,500000,522353.6004052756,5,0.7999999998,0.05
8192.5214062878,Case: 0035,14290.3756554418,0.5,0.3063800966,penalty_cost,1.0,500000,522482.8970617296,5,0.7999999998,0.05
9337.8952687287,Case: 0035,14514.6320800588,0.5,0.2910118787,penalty_cost,1.2,500000,523852.5273487875,5,0.7999999998,0.05
10670.9912029389,Case: 0035,14619.0742900348,0.5,0.2850491105,penalty_cost,1.4,500000,525290.0654929737,5,0.7999999998,0.05
13154.8377657539,Case: 0035,14870.6844912615,0.5,0.2733102726,penalty_cost,1.8,500000,528025.5222570153,5,0.7999999998,0.05
10471.6146592759,Case: 0041,13735.9825742894,0.5,0.8212088006,penalty_cost,0.8,900000,924207.5972335653,9,0.888888889,0.05
6590.0523676896,Case: 0041,14298.6047620889,0.5,0.4134460006,penalty_cost,1.0,900000,920888.6571297785,9,0.888888889,0.05
7173.0419288329,Case: 0041,14635.9371260049,0.5,0.3750179478,penalty_cost,1.2,900000,921808.9790548378,9,0.888888889,0.05
7831.3955347195,Case: 0041,14883.3972869496,0.5,0.350946611,penalty_cost,1.4,900000,922714.7928216691,9,0.888888889,0.05
7684.9244387183,Case: 0041,15932.6465328864,0.5,0.2678533153,penalty_cost,1.8,900000,923617.5709716048,9,0.888888889,0.05
12102.9235097173,Case: 0044,6595.5396834167,0.5,0.9146556829,penalty_cost,0.8,500000,518698.4631931341,5,0.8000000005,0.05
3736.2381771333,Case: 0044,7918.8747660976,0.5,0.225887339,penalty_cost,1.0,500000,511655.1129432308,5,0.8000000005,0.05
4206.9526991054,Case: 0044,8043.3967950546,0.5,0.2119550256,penalty_cost,1.2,500000,512250.34949416,5,0.8000000005,0.05
4787.2379178736,Case: 0044,8099.6990470248,0.5,0.2067351443,penalty_cost,1.4,500000,512886.9369648985,5,0.8000000005,0.05
5156.6367636049,Case: 0044,8557.2794079716,0.5,0.1732013892,penalty_cost,1.8,500000,513713.9161715764,5,0.8000000005,0.05
10251.7381718306,Case: 0075,8463.5773511436,0.5,0.7832662273,penalty_cost,0.8,50000,68715.3155229741,5,0.7999999997,0.05
6860.6462393216,Case: 0075,9177.6438854282,0.5,0.4193405962,penalty_cost,1.0,50000,66038.2901247498,5,0.7999999997,0.05
7032.5346380033,Case: 0075,9725.2094201647,0.5,0.3582057197,penalty_cost,1.2,50000,66757.744058168,5,0.7999999997,0.05
7380.5541004135,Case: 0075,10106.8762053755,0.5,0.3222276579,penalty_cost,1.4,50000,67487.430305789,5,0.7999999997,0.05
8147.555689511,Case: 0075,10697.518046696,0.5,0.2766665884,penalty_cost,1.8,50000,68845.073736207,5,0.7999999997,0.05
4300.4056089574,Case: 0076,13419.8574950023,1.0,0.3936189073,penalty_cost,0.8,90000,107720.2631039597,9,0.8888888913,0.05
4747.8230877234,Case: 0076,13995.4407598858,1.0,0.3476570549,penalty_cost,1.0,90000,108743.2638476093,9,0.8888888913,0.05
4522.3850101004,Case: 0076,15041.6855946496,1.0,0.2759578837,penalty_cost,1.2,90000,109564.0706047501,9,0.8888888913,0.05
4607.5903408959,Case: 0076,15669.120573373,1.0,0.2409918426,penalty_cost,1.4,90000,110276.710914269,9,0.8888888913,0.05
3961.787570201,Case: 0076,17342.5916531439,1.0,0.1611666574,penalty_cost,1.8,90000,111304.379223345,9,0.8888888913,0.05
5743.9363491471,Case: 0079,16387.6378460467,1.0,0.2989551547,penalty_cost,0.8,50000,72131.5741951937,5,0.7999999997,0.05
5481.2369494888,Case: 0079,17887.4084511874,1.0,0.228225933,penalty_cost,1.0,50000,73368.6454006762,5,0.7999999997,0.05
5714.3950216792,Case: 0079,18670.0745186777,1.0,0.1982784098,penalty_cost,1.2,50000,74384.4695403568,5,0.7999999997,0.05
5802.0208636538,Case: 0079,19468.4602185785,1.0,0.1725590197,penalty_cost,1.4,50000,75270.4810822324,5,0.7999999997,0.05
5737.1807442371,Case: 0079,21018.3800339405,1.0,0.1327126867,penalty_cost,1.8,50000,76755.5607781775,5,0.7999999997,0.05
2845.8940874652,Case: 0080,15948.3805364436,1.0,0.1673485684,penalty_cost,0.8,90000,108794.2746239088,9,0.8888888891,0.05
2955.9416978892,Case: 0080,16474.1428074048,1.0,0.1390558036,penalty_cost,1.0,90000,109430.084505294,9,0.8888888891,0.05
3197.2068464358,Case: 0080,16795.2766115805,1.0,0.1253379951,penalty_cost,1.2,90000,109992.4834580163,9,0.8888888891,0.05
3409.7956792811,Case: 0080,17092.8774894493,1.0,0.1145759787,penalty_cost,1.4,90000,110502.6731687304,9,0.8888888891,0.05
3874.8370719372,Case: 0080,17545.4705697894,1.0,0.1012684578,penalty_cost,1.8,90000,111420.3076417266,9,0.8888888891,0.05
6039.8455198418,Case: 0117,14722.1497407826,1.0,0.3179406877,penalty_cost,0.8,50000,70761.9952606244,5,0.8000000005,0.05
5552.6373458137,Case: 0117,16499.6589507595,1.0,0.2338350318,penalty_cost,1.0,50000,72052.2962965732,5,0.8000000005,0.05
5954.7348058269,Case: 0117,17129.0574304668,1.0,0.2089736096,penalty_cost,1.2,50000,73083.7922362937,5,0.8000000005,0.05
6697.2058831787,Case: 0117,17358.2720931975,1.0,0.2014539929,penalty_cost,1.4,50000,74055.4779763761,5,0.8000000005,0.05
7466.9689271,Case: 0117,18380.7098761496,1.0,0.1746956554,penalty_cost,1.8,50000,75847.6788032496,5,0.8000000005,0.05
5005.37317802,Case: 0118,18063.0526275625,1.0,0.1974602036,penalty_cost,0.8,90000,113068.4258055825,9,0.8888888893,0.05
5937.6123205162,Case: 0118,18344.2797908702,1.0,0.1873893668,penalty_cost,1.0,90000,114281.8921113864,9,0.8888888893,0.05
6086.9263355233,Case: 0118,19299.0292136069,1.0,0.1600847291,penalty_cost,1.2,90000,115385.9555491302,9,0.8888888893,0.05
5621.8515394723,Case: 0118,20678.7848916795,1.0,0.1267314613,penalty_cost,1.4,90000,116300.6364311518,9,0.8888888893,0.05
4854.2468131804,Case: 0118,22752.3902840672,1.0,0.0851103653,penalty_cost,1.8,90000,117606.6370972477,9,0.8888888893,0.05
15737.0131247189,Case: 0022,75526.3587439488,1.0,1.1697113521,penalty_cost,0.8,400000,491263.3718686677,4,0.9999999919,0.05
15244.3521202672,Case: 0022,79518.6944959934,1.0,0.9064740095,penalty_cost,1.0,400000,494763.0466162607,4,0.9999999919,0.05
14979.3534402575,Case: 0022,82535.9389965955,1.0,0.7422636739,penalty_cost,1.2,400000,497515.2924368529,4,0.9999999919,0.05
14879.7801030289,Case: 0022,84938.1644098683,1.0,0.6319967751,penalty_cost,1.4,400000,499817.9445128972,4,0.9999999919,0.05
14227.871049493,Case: 0022,89232.7747248762,1.0,0.4700172531,penalty_cost,1.8,400000,503460.6457743693,4,0.9999999919,0.05
5063.0837006863,Case: 0023,91752.4079225406,1.0,0.5651810893,penalty_cost,0.8,800000,896815.4916232269,8,1.0000000002,0.05
5096.1756726785,Case: 0023,92854.6184323161,1.0,0.4551000597,penalty_cost,1.0,800000,897950.7941049946,8,1.0000000002,0.05
4790.6694434161,Case: 0023,94067.9754274704,1.0,0.3565147164,penalty_cost,1.2,800000,898858.6448708865,8,1.0000000002,0.05
4449.7973580894,Case: 0023,95111.516176446,1.0,0.2838407203,penalty_cost,1.4,800000,899561.3135345355,8,1.0000000002,0.05
4627.7488939109,Case: 0023,96064.2771100753,1.0,0.2295936026,penalty_cost,1.8,800000,900692.0260039862,8,1.0000000002,0.05
5573.2968470454,Case: 0029,14633.4875623232,1.0,0.3010704264,penalty_cost,0.8,500000,520206.7844093686,5,0.8000000006,0.05
5843.8377764807,Case: 0029,15635.6933801831,1.0,0.2525480741,penalty_cost,1.0,500000,521479.5311566638,5,0.8000000006,0.05
5769.534045305,Case: 0029,16767.726475051,1.0,0.2077807951,penalty_cost,1.2,500000,522537.2605203561,5,0.8000000006,0.05
6107.1897775176,Case: 0029,17343.6082980357,1.0,0.1885208067,penalty_cost,1.4,500000,523450.7980755534,5,0.8000000006,0.05
6500.9735579321,Case: 0029,18540.400214649,1.0,0.1560816343,penalty_cost,1.8,500000,525041.3737725811,5,0.8000000006,0.05
