num_SKU,lamda,skillCost,VNS_run_time,VNS_best_cost,CaseID,FailureRates,utilization_rate,holding_cost_min,machineCost,ServiceRates,holding_costs,penalty_cost,var_level,VNS_best_priority
10,0.5,100,22318.656107902527,418575.15377481014,Case: 0001,"[0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469]",0.65,1,100000,"[0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445]","[893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268]",25694.524691713945,0.05,"[7, 9, 4, 6, 7, 6, 5, 8, 9, 3]"
20,0.5,100,40855.26611208916,748342.1326526132,Case: 0001,"[0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469]",0.65,1,100000,"[0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445]","[893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268]",25694.524691713945,0.05,"[13, 18, 5, 6, 13, 9, 16, 19, 16, 5, 9, 18, 12, 12, 11, 2, 4, 19, 12, 3]"
30,0.5,100,48739.776633024216,1073202.9108754008,Case: 0001,"[0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469]",0.65,1,100000,"[0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445]","[893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268]",25694.524691713945,0.05,"[22, 29, 7, 29, 11, 21, 17, 30, 26, 9, 22, 29, 2, 10, 3, 23, 28, 24, 26, 3, 11, 30, 12, 8, 14, 3, 26, 30, 28, 18]"
40,0.5,100,106828.05115509033,1451338.4733459807,Case: 0001,"[0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469]",0.65,1,100000,"[0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445]","[893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268]",25694.524691713945,0.05,"[18, 38, 12, 21, 32, 11, 30, 40, 35, 12, 12, 39, 17, 22, 13, 12, 37, 28, 39, 26, 25, 36, 27, 40, 33, 12, 36, 36, 15, 2, 15, 36, 21, 3, 20, 12, 25, 39, 29, 14]"
50,0.5,100,50166.69409584999,1793900.2662567305,Case: 0001,"[0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469, 0.1292959076726528, 0.012080143692040753, 0.11774527484264284, 0.14827825264153072, 0.10535147887691226, 0.21614654873769518, 0.030415600925415776, 0.0940779664492284, 0.008021256844334343, 0.1385875693175469]",0.65,1,100000,"[0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445, 0.12051960793235561, 0.054877021054088294, 1.158296318440782, 1.971688482145056, 0.11648978834892604, 0.9370235535156198, 0.36734502694181936, 0.39818931017407533, 0.02660308021882079, 5.6440957663004445]","[893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268, 893.4173694734534, 474.30758655255397, 995.8569528890195, 9.41319818854397, 966.7525752691864, 366.2478922169132, 195.01109466639124, 58.46404166997258, 947.4162254159223, 533.5925827875268]",25694.524691713945,0.05,"[27, 46, 7, 21, 26, 39, 45, 46, 48, 37, 45, 50, 17, 14, 41, 42, 2, 1, 47, 27, 3, 49, 29, 50, 43, 3, 29, 50, 47, 25, 24, 45, 30, 49, 44, 11, 19, 3, 41, 13, 33, 50, 27, 13, 35, 13, 42, 50, 32, 28]"
